text	label_x	label_y	_merge
My pin needs unblocking, unblock it please?	pin_blocked		left_only
Why do you need my name and ID	why_verify_identity		left_only
Why was my transaction charged an extra fee when paying with my card?	card_payment_fee_charged		left_only
Why has my payment not gone through?	pending_card_payment		left_only
Give me back my money, I'm not paying the sellers. It has been a long time ago that I made an order and it just isn't coming.	request_refund		left_only
Help me order a new card that's going to be expired soon.	card_about_to_expire		left_only
Is it possible to get one of your cards in the European Union?	country_support		left_only
Why was I denied the option to transfer money to a selected beneficiary?	beneficiary_not_allowed		left_only
When will I get a new card when I order it, and how much will it cost.	card_about_to_expire		left_only
Why is top up not working if I use my American express with my apple pay?	apple_pay_or_google_pay		left_only
I just got my new card, how do I activate it?	activate_my_card		left_only
cash and check deposit has not gone thru	balance_not_updated_after_cheque_or_cash_deposit		left_only
What are the rules to where I can use my card?	card_acceptance		left_only
"
At which ATMs can I use this card?"	atm_support		left_only
I transferred money from one account to another account and I charged a fee for it. Why is that?	transfer_fee_charged		left_only
I do not remember purchasing anything for 1£, and it is on my statement. Can you please tell me what that is about?	extra_charge_on_statement		left_only
Physical cards are what I need more of	getting_spare_card		left_only
What do I do if there is a direct debit on my account that shouldn't be there?	direct_debit_payment_not_recognised		left_only
Can both Visa and Mastercard be chosen?	visa_or_mastercard		left_only
I just tried to top-up and now I'm getting an additional verification message, why?	verify_top_up		left_only
I would rather the Mastercard.	visa_or_mastercard		left_only
Is there a reason my cash withdrawal was declined?	declined_cash_withdrawal		left_only
How do I get my card PIN?	get_physical_card		left_only
The rate applied to my foreign purchase was incorrect	card_payment_wrong_exchange_rate		left_only
Are there any hidden limit on the auto top-up?	automatic_top_up		left_only
The incorrect rate was used in my foreign purchase	card_payment_wrong_exchange_rate		left_only
Why was I charged an extra fee when paying with card?	card_payment_fee_charged		left_only
I've been charged more than once for the same transaction	transaction_charged_twice		left_only
Will declined funds I tried to withdraw be returned to me?	wrong_amount_of_cash_received		left_only
Please help my find out why there is an odd direct debit in my records.	direct_debit_payment_not_recognised		left_only
Where is my card PIN?	get_physical_card		left_only
When will my transfer be in my account?	transfer_timing		left_only
How do I get a refund for something I bought?	request_refund		left_only
Can you explain your refund policy, please?	request_refund		left_only
Why was the price higher when I paid with my card?	card_payment_fee_charged		left_only
Is there a way my new card can be renewed?	activate_my_card		left_only
I had a payment that I made and it's been some amount of time and would like to know when it's suppose to go though.	pending_card_payment		left_only
My card payment's cancelled	reverted_card_payment?		left_only
I think my card is lost.  What do I do?	lost_or_stolen_card		left_only
Why am I having trouble verifying my id?	unable_to_verify_identity		left_only
Is it possible to get a card when i'm not in the UK?	country_support		left_only
I am experiencing difficulty providing my identity.	unable_to_verify_identity		left_only
Your card pin can be changed at any Visa or MasterCard ATM with Pin services, excluding countries such as Belgium, Luxembourg, Austria, Germany, Spain, and France.	change_pin		left_only
How to order my card?	order_physical_card		left_only
When can I expect my card? I live in the US.	card_delivery_estimate		left_only
how do I ask for a physical card?	order_physical_card		left_only
I am trying to transfer money and something is going wrong.	failed_transfer		left_only
I need assistance with understanding which fiat currencies that you support.	fiat_currency_support		left_only
How do I unblock my PIN?	pin_blocked		left_only
I have not received an item i ordered yet so i want to cancel it and get a refund. Can you please guide me on how to go about it?	request_refund		left_only
How old do you have to be to open an account?	age_limit		left_only
What are the disposable card limits?	disposable_card_limits		left_only
I had a cheque deposited, but I still haven't seen the cash.	balance_not_updated_after_cheque_or_cash_deposit		left_only
is it possible to top-up with google pay.	apple_pay_or_google_pay		left_only
Why is my check still not showing up on my account? It's been a week already	balance_not_updated_after_cheque_or_cash_deposit		left_only
I was retrieving money and my card wouldn't remove.	card_swallowed		left_only
I got my new card. How do I activate it?	activate_my_card		left_only
My payment did not go through because the app reverted it	reverted_card_payment?		left_only
How do I get my refund back?	request_refund		left_only
Is the EUR accepted for exchanges?	fiat_currency_support		left_only
How can I request cash back? The ATM just gave me a different amount than what I've been actually charged though...	wrong_amount_of_cash_received		left_only
Can I get a refund on an item?	request_refund		left_only
Are physical card available?	order_physical_card		left_only
What do I have to do to get the virtual card to work?	virtual_card_not_working		left_only
My card was topped this morning but I can't see the funds. Why didn't it complete?	pending_top_up		left_only
Why is a transfer I did recently still processing?	pending_transfer		left_only
